gene_id,gene_name,full_name,qualifier,go_id,evidence,go_aspect,synonyms,date,assigned_by
S000004647,IOC4,Member of a complex (Isw1b) with Isw1p and Ioc2p,involved_in,GO:0006357,IBA,P,YMR044W,20200717,GO_Central
S000005890,PIP2,"Autoregulatory, oleate-activated transcription factor",involved_in,GO:0045944,IBA,P,YOR363C|oleate-activated transcription factor PIP2|OAF2,20201001,GO_Central
S000003206,HAP2,Subunit of the Hap2p/3p/4p/5p CCAAT-binding complex,involved_in,GO:0006357,IBA,P,YGL237C|transcription activator HAP2,20200914,GO_Central
S000003303,ENV11,Protein proposed to be involved in vacuolar functions,involved_in,GO:0006357,IBA,P,YGR071C,20200907,GO_Central
S000002829,ARO80,Zinc finger transcriptional activator of the Zn2Cys6 family,involved_in,GO:0045944,IBA,P,YDR421W,20170228,GO_Central
S000004623,MAC1,Copper-sensing transcription factor,involved_in,GO:0045944,IBA,P,YMR021C|CUA1,20200930,GO_Central
S000007603,TFB5,Component of RNA polymerase II general transcription factor TFIIH,involved_in,GO:0006366,IBA,P,YDR079C-A|TFIIH complex subunit TFB5,20181025,GO_Central
S000006212,HAA1,Transcriptional activator involved in adaptation to weak acid stress,involved_in,GO:0045944,IBA,P,YPR008W,20200930,GO_Central
S000000443,ERT1,Transcriptional regulator,enables,GO:0003700,IBA,F,YBR239C,20200810,GO_Central
S000004645,ARG80,Transcription factor involved in regulating arginine-responsive genes,involved_in,GO:0006357,IBA,P,YMR042W|ARGRI|ARGR1,20200911,GO_Central
S000004876,SAP30,Component of Rpd3L histone deacetylase complex,involved_in,GO:0006355,IBA,P,YMR263W,20201024,GO_Central
S000003080,TAF6,Subunit (60 kDa) of TFIID and SAGA complexes,involved_in,GO:0045944,IBA,P,YGL112C|TAF60|TafII60|TATA-binding protein-associated factor TAF6,20200601,GO_Central
S000001346,SDS3,Component of the Rpd3L histone deacetylase complex,involved_in,GO:0000122,IBA,P,YIL084C,20170228,GO_Central
S000002704,MHR1,Mitochondrial ribosomal protein of the large subunit,involved_in,GO:0006355,IBA,P,YDR296W|XTC1|mL67,20170228,GO_Central
S000005907,RDR1,Transcriptional repressor involved in regulating multidrug resistance,enables,GO:0003700,IBA,F,YOR380W,20170228,GO_Central
S000004313,SFH1,Component of the RSC chromatin remodeling complex,involved_in,GO:0006357,IBA,P,YLR321C,20200714,GO_Central
S000004596,RSC9,Component of the RSC chromatin remodeling complex,involved_in,GO:0006357,IBA,P,YML127W,20200808,GO_Central
S000006372,NUT2,Subunit of the RNA polymerase II mediator complex,involved_in,GO:0045944,IBA,P,YPR168W|MED10|mediator complex subunit NUT2,20180412,GO_Central
S000002598,RVB1,"ATP-dependent DNA helicase, also known as pontin",involved_in,GO:0006357,IBA,P,YDR190C|TIP49A|TIH1|TIP49|RuvB family ATP-dependent DNA helicase pontin,20200807,GO_Central
S000005306,SNF12,73 kDa subunit of the SWI/SNF chromatin remodeling complex,involved_in,GO:0006357,IBA,P,YNR023W|SWP73,20200618,GO_Central
S000002266,KIN28,"Ser/Thr protein kinase and subunit of TFIIK, a TFIIH subassembly",involved_in,GO:0045944,IBA,P,YDL108W|TFIIH complex serine/threonine-protein kinase subunit KIN28,20200809,GO_Central
S000000199,RTG3,bHLH/Zip transcription factor for retrograde (RTG) and TOR pathways,involved_in,GO:0006357,IBA,P,YBL103C,20200908,GO_Central
S000004166,RFX1,Major transcriptional repressor of DNA-damage-regulated genes,involved_in,GO:0006357,IBA,P,YLR176C|CRT1,20170228,GO_Central
S000005885,HAP5,Subunit of the Hap2p/3p/4p/5p CCAAT-binding complex,enables,GO:0001228,IBA,F,YOR358W,20200522,GO_Central
S000005937,SWI1,Subunit of the SWI/SNF chromatin remodeling complex,involved_in,GO:0006357,IBA,P,YPL016W|ADR6|GAM3|LPA1|[SWI+]|[SWI(+)],20200808,GO_Central
S000004546,TDA9,Transcription factor that regulates acetate production,involved_in,GO:0006357,IBA,P,YML081W|AAF1,20201216,GO_Central
S000004734,SAS2,Histone acetyltransferase (HAT) catalytic subunit of the SAS complex,involved_in,GO:0045944,IBA,P,YMR127C|KAT8|histone acetyltransferase,20180309,GO_Central
S000002625,RAD9,DNA damage-dependent checkpoint protein,involved_in,GO:0045944,IBA,P,YDR217C|chromatin-binding protein RAD9,20170228,GO_Central
S000000189,ROX3,Subunit of the RNA polymerase II mediator complex,involved_in,GO:0006357,IBA,P,YBL093C|MED19|NUT3|SSN7|SSX2|RMR1,20170228,GO_Central
S000005047,MET4,Leucine-zipper transcriptional activator,involved_in,GO:0006357,IBA,P,YNL103W,20200930,GO_Central
S000004213,IFH1,"Coactivator, regulates transcription of ribosomal protein (RP) genes",involved_in,GO:0006357,IBA,P,YLR223C,20200809,GO_Central
S000004970,SSN8,Cyclin-like component of RNA polymerase II holoenzyme,involved_in,GO:0006357,IBA,P,YNL025C|GIG3|NUT9|CycC|RYE2|SRB11|UME3|CNC1|cyclin-dependent protein serine/threonine kinase regulator SSN8,20180910,GO_Central
S000005505,CTR9,Component of the Paf1p complex involved in transcription elongation,involved_in,GO:0006355,IBA,P,YOL145C|CDP1,20200808,GO_Central
S000001930,PHO4,Basic helix-loop-helix (bHLH) transcription factor of the myc-family,involved_in,GO:0045944,IBA,P,YFR034C|phoD|phosphate-sensing transcription factor PHO4,20180308,GO_Central
S000004023,RSC58,Component of the RSC chromatin remodeling complex,involved_in,GO:0006357,IBA,P,YLR033W,20200714,GO_Central
S000002621,UPC2,Sterol regulatory element binding protein,involved_in,GO:0006357,IBA,P,YDR213W|MOX4,20200128,GO_Central
S000003134,CUP2,Copper-binding transcription factor,involved_in,GO:0045944,IBA,P,YGL166W|ACE1,20200930,GO_Central
S000000824,SRB4,Subunit of the RNA polymerase II mediator complex,involved_in,GO:0006357,IBA,P,YER022W|MED17,20200808,GO_Central
S000000493,SNF5,Subunit of the SWI/SNF chromatin remodeling complex,involved_in,GO:0006357,IBA,P,YBR289W|HAF4|SWI10|TYE4,20200714,GO_Central
S000000449,ISW1,ATPase subunit of imitation-switch (ISWI) class chromatin remodelers,involved_in,GO:0045944,IBA,P,YBR245C|SGN2|chromatin-remodeling ATPase ISW1,20190308,GO_Central
S000003625,SIP4,C6 zinc cluster transcriptional activator,involved_in,GO:0045944,IBA,P,YJL089W,20201002,GO_Central
S000001166,NDT80,Meiosis-specific transcription factor,involved_in,GO:0045944,IBA,P,YHR124W|transcription factor NDT80,20170228,GO_Central
S000006010,RLM1,MADS-box transcription factor,involved_in,GO:0045944,IBA,P,YPL089C,20200908,GO_Central
S000000285,SPT7,Subunit of the SAGA transcriptional regulatory complex,involved_in,GO:0006357,IBA,P,YBR081C|GIT2|SAGA histone acetyltransferase complex subunit SPT7,20180413,GO_Central
S000000270,NRG2,Transcriptional repressor,involved_in,GO:0006357,IBA,P,YBR066C,20200915,GO_Central
S000006390,PZF1,Transcription factor IIIA (TFIIIA),involved_in,GO:0045944,IBA,P,YPR186C|TFC2,20200709,GO_Central
S000002621,UPC2,Sterol regulatory element binding protein,enables,GO:0001228,IBA,F,YDR213W|MOX4,20200128,GO_Central
S000004419,MAG2,Cytoplasmic protein of unknown function,involved_in,GO:0045944,IBA,P,YLR427W,20190302,GO_Central
S000006098,CUP9,Homeodomain-containing transcriptional repressor,involved_in,GO:0006357,IBA,P,YPL177C,20200929,GO_Central
S000001221,STB5,Transcription factor,involved_in,GO:0045944,IBA,P,YHR178W,20201002,GO_Central
S000000648,RSC6,Component of the RSC chromatin remodeling complex,contributes_to,GO:0001228,IBA,F,YCR052W,20200618,GO_Central
S000000316,CYC8,General transcriptional co-repressor,involved_in,GO:0000122,IBA,P,YBR112C|[OCT1+]|[OCT]|CRT8|SSN6|transcription regulator CYC8,20201029,GO_Central
S000005736,RPB10,RNA polymerase subunit ABC10-beta,involved_in,GO:0006366,IBA,P,YOR210W|ABC10-beta|DNA-directed RNA polymerase core subunit RPB10,20190523,GO_Central
S000004970,SSN8,Cyclin-like component of RNA polymerase II holoenzyme,involved_in,GO:0045944,IBA,P,YNL025C|GIG3|NUT9|CycC|RYE2|SRB11|UME3|CNC1|cyclin-dependent protein serine/threonine kinase regulator SSN8,20180910,GO_Central
S000003418,TFG1,TFIIF (Transcription Factor II) largest subunit,involved_in,GO:0045944,IBA,P,YGR186W|SSU71|RAP74|transcription factor IIF subunit TFG1,20200220,GO_Central
S000007223,YCR087C-A,Putative protein of unknown function,involved_in,GO:0000122,IBA,P,YCR087C-A,20190301,GO_Central
S000004268,YLR278C,Zinc-cluster protein,involved_in,GO:0045944,IBA,P,YLR278C,20201002,GO_Central
S000003034,SGF73,Subunit of DUBm module of SAGA and SLIK,involved_in,GO:0006357,IBA,P,YGL066W|SCA7|deubiquitination module subunit SGF73,20200810,GO_Central
S000000048,OAF1,Oleate-activated transcription factor,involved_in,GO:0045944,IBA,P,YAL051W|YAF1|oleate-activated transcription factor OAF1,20201001,GO_Central
S000000648,RSC6,Component of the RSC chromatin remodeling complex,involved_in,GO:0006357,IBA,P,YCR052W,20200618,GO_Central
S000005020,MKS1,Pleiotropic negative transcriptional regulator,involved_in,GO:0000122,IBA,P,YNL076W|LYS80,20170228,GO_Central
S000000386,SMP1,MADS-box transcription factor involved in osmotic stress response,involved_in,GO:0045944,IBA,P,YBR182C,20200908,GO_Central
S000001083,SRB2,Subunit of the RNA polymerase II mediator complex,involved_in,GO:0006357,IBA,P,YHR041C|MED20|HRS2,20200808,GO_Central
S000002719,TFB1,Subunit of TFIIH and nucleotide excision repair factor 3 complexes,involved_in,GO:0006366,IBA,P,YDR311W|TFIIH/NER complex subunit TFB1,20170228,GO_Central
S000005160,RAP1,Essential DNA-binding transcription regulator that binds many loci,involved_in,GO:0006355,IBA,P,YNL216W|GRF1|TBA1|TUF1|DNA-binding transcription factor RAP1|GRC4,20200930,GO_Central
S000006175,HFI1,Adaptor protein required for structural integrity of the SAGA complex,involved_in,GO:0006357,IBA,P,YPL254W|ADA1|SUP110|GAN1|SRM12,20170228,GO_Central
S000001012,OPI1,Transcriptional regulator of a variety of genes,involved_in,GO:0006357,IBA,P,YHL020C|transcriptional regulator OPI1,20170228,GO_Central
S000006269,ROX1,Heme-dependent repressor of hypoxic genes,involved_in,GO:0006357,IBA,P,YPR065W|REO1,20201001,GO_Central
S000001870,EPL1,"Subunit of NuA4, an essential histone H4/H2A acetyltransferase complex",involved_in,GO:0006357,IBA,P,YFL024C,20170228,GO_Central
S000002450,NRG1,Transcriptional repressor,involved_in,GO:0006357,IBA,P,YDR043C|transcriptional regulator NRG1,20200915,GO_Central
S000000148,SAS3,Histone acetyltransferase catalytic subunit of NuA3 complex,involved_in,GO:0045944,IBA,P,YBL052C|KAT6|histone acetyltransferase,20180309,GO_Central
