assembly_id,annotation_type,species_name,gff3_archive_path,pep_archive_path,cds_archive_path,genome_archive_path,is_reference
yHMPu5000038075_candida_ulmi_170912,final,Candida ulmi,y1000p_gff3_files/yHMPu5000038075_candida_ulmi_170912.final.gff3,y1000p_pep_files/yHMPu5000038075_candida_ulmi_170912.final.pep,y1000p_cds_files/yHMPu5000038075_candida_ulmi_170912.final.cds.tar.gz,y1000p_genome_files/yHMPu5000038075_candida_ulmi_170912.fas.gz,False
yHMPu5000038076_Candida_tumulicola_SPADES,final,Candida tumulicola SPADES,y1000p_gff3_files/yHMPu5000038076_Candida_tumulicola_SPADES.final.gff3,y1000p_pep_files/yHMPu5000038076_Candida_tumulicola_SPADES.final.pep,y1000p_cds_files/yHMPu5000038076_Candida_tumulicola_SPADES.final.cds.tar.gz,y1000p_genome_files/yHMPu5000038076_Candida_tumulicola_SPADES.fas.gz,False
yHMPu5000038077_candida_thaimueangensis_170912,final,Candida thaimueangensis,y1000p_gff3_files/yHMPu5000038077_candida_thaimueangensis_170912.haplomerger2.final.gff3,y1000p_pep_files/yHMPu5000038077_candida_thaimueangensis_170912.haplomerger2.final.pep,y1000p_cds_files/yHMPu5000038077_candida_thaimueangensis_170912.haplomerger2.final.cds.tar.gz,y1000p_genome_files/yHMPu5000038077_candida_thaimueangensis_170912.haplomerger2.fas.gz,False
yHMPu5000038078_candida_taoyuanica_170912,final,Candida taoyuanica,y1000p_gff3_files/yHMPu5000038078_candida_taoyuanica_170912.final.gff3,y1000p_pep_files/yHMPu5000038078_candida_taoyuanica_170912.final.pep,y1000p_cds_files/yHMPu5000038078_candida_taoyuanica_170912.final.cds.tar.gz,y1000p_genome_files/yHMPu5000038078_candida_taoyuanica_170912.fas.gz,False
yHMPu5000038079_Candida_tanticharoeniae_SPADES,final,Candida tanticharoeniae SPADES,y1000p_gff3_files/yHMPu5000038079_Candida_tanticharoeniae_SPADES.final.gff3,y1000p_pep_files/yHMPu5000038079_Candida_tanticharoeniae_SPADES.final.pep,y1000p_cds_files/yHMPu5000038079_Candida_tanticharoeniae_SPADES.final.cds.tar.gz,y1000p_genome_files/yHMPu5000038079_Candida_tanticharoeniae_SPADES.fas.gz,False
yHMPu5000038080_candida_tallmaniae_201018,final,Candida tallmaniae,y1000p_gff3_files/yHMPu5000038080_candida_tallmaniae_201018.final.gff3,y1000p_pep_files/yHMPu5000038080_candida_tallmaniae_201018.final.pep,y1000p_cds_files/yHMPu5000038080_candida_tallmaniae_201018.final.cds.tar.gz,y1000p_genome_files/yHMPu5000038080_candida_tallmaniae_201018.fas.gz,False
yHMPu5000038081_candida_takata_180604,final,Candida takata,y1000p_gff3_files/yHMPu5000038081_candida_takata_180604.final.gff3,y1000p_pep_files/yHMPu5000038081_candida_takata_180604.final.pep,y1000p_cds_files/yHMPu5000038081_candida_takata_180604.final.cds.tar.gz,y1000p_genome_files/yHMPu5000038081_candida_takata_180604.fas.gz,False
yHMPu5000038082_candida_suecica_180604,final,Candida suecica,y1000p_gff3_files/yHMPu5000038082_candida_suecica_180604.final.gff3,y1000p_pep_files/yHMPu5000038082_candida_suecica_180604.final.pep,y1000p_cds_files/yHMPu5000038082_candida_suecica_180604.final.cds.tar.gz,y1000p_genome_files/yHMPu5000038082_candida_suecica_180604.fas.gz,False
yHMPu5000038083_candida_subhashii_180604,final,Candida subhashii,y1000p_gff3_files/yHMPu5000038083_candida_subhashii_180604.haplomerger2.final.gff3,y1000p_pep_files/yHMPu5000038083_candida_subhashii_180604.haplomerger2.final.pep,y1000p_cds_files/yHMPu5000038083_candida_subhashii_180604.haplomerger2.final.cds.tar.gz,y1000p_genome_files/yHMPu5000038083_candida_subhashii_180604.haplomerger2.fas.gz,False
yHMPu5000038084_candida_stauntonica_170912,final,Candida stauntonica,y1000p_gff3_files/yHMPu5000038084_candida_stauntonica_170912.final.gff3,y1000p_pep_files/yHMPu5000038084_candida_stauntonica_170912.final.pep,y1000p_cds_files/yHMPu5000038084_candida_stauntonica_170912.final.cds.tar.gz,y1000p_genome_files/yHMPu5000038084_candida_stauntonica_170912.fas.gz,False
yHMPu5000038085_candida_sp_170912,final,Candida sp,y1000p_gff3_files/yHMPu5000038085_candida_sp_170912.final.gff3,y1000p_pep_files/yHMPu5000038085_candida_sp_170912.final.pep,y1000p_cds_files/yHMPu5000038085_candida_sp_170912.final.cds.tar.gz,y1000p_genome_files/yHMPu5000038085_candida_sp_170912.fas.gz,False
yHMPu5000038086_Candida_palmyrensis_SPADES,final,Candida palmyrensis SPADES,y1000p_gff3_files/yHMPu5000038086_Candida_palmyrensis_SPADES.final.gff3,y1000p_pep_files/yHMPu5000038086_Candida_palmyrensis_SPADES.final.pep,y1000p_cds_files/yHMPu5000038086_Candida_palmyrensis_SPADES.final.cds.tar.gz,y1000p_genome_files/yHMPu5000038086_Candida_palmyrensis_SPADES.fas.gz,False
yHMPu5000038087_candida_phayaonensis_170912,final,Candida phayaonensis,y1000p_gff3_files/yHMPu5000038087_candida_phayaonensis_170912.final.gff3,y1000p_pep_files/yHMPu5000038087_candida_phayaonensis_170912.final.pep,y1000p_cds_files/yHMPu5000038087_candida_phayaonensis_170912.final.cds.tar.gz,y1000p_genome_files/yHMPu5000038087_candida_phayaonensis_170912.fas.gz,False
yHMPu5000038088_candida_potachaoreniae_180604,final,Candida potachaoreniae,y1000p_gff3_files/yHMPu5000038088_candida_potachaoreniae_180604.final.gff3,y1000p_pep_files/yHMPu5000038088_candida_potachaoreniae_180604.final.pep,y1000p_cds_files/yHMPu5000038088_candida_potachaoreniae_180604.final.cds.tar.gz,y1000p_genome_files/yHMPu5000038088_candida_potachaoreniae_180604.fas.gz,False
yHMPu5000038089_candida_pseudoaaseri_170912,final,Candida pseudoaaseri,y1000p_gff3_files/yHMPu5000038089_candida_pseudoaaseri_170912.final.gff3,y1000p_pep_files/yHMPu5000038089_candida_pseudoaaseri_170912.final.pep,y1000p_cds_files/yHMPu5000038089_candida_pseudoaaseri_170912.final.cds.tar.gz,y1000p_genome_files/yHMPu5000038089_candida_pseudoaaseri_170912.fas.gz,False
yHMPu5000038090_candida_pseudocylindracea_210210,final,Candida pseudocylindracea,y1000p_gff3_files/yHMPu5000038090_candida_pseudocylindracea_210210.final.gff3,y1000p_pep_files/yHMPu5000038090_candida_pseudocylindracea_210210.final.pep,y1000p_cds_files/yHMPu5000038090_candida_pseudocylindracea_210210.final.cds.tar.gz,y1000p_genome_files/yHMPu5000038090_candida_pseudocylindracea_210210.fas.gz,False
yHMPu5000038091_candida_pseudolambica_201018,final,Candida pseudolambica,y1000p_gff3_files/yHMPu5000038091_candida_pseudolambica_201018.final.gff3,y1000p_pep_files/yHMPu5000038091_candida_pseudolambica_201018.final.pep,y1000p_cds_files/yHMPu5000038091_candida_pseudolambica_201018.final.cds.tar.gz,y1000p_genome_files/yHMPu5000038091_candida_pseudolambica_201018.fas.gz,False
yHMPu5000038093_candida_rishiriensis_170912,final,Candida rishiriensis,y1000p_gff3_files/yHMPu5000038093_candida_rishiriensis_170912.final.gff3,y1000p_pep_files/yHMPu5000038093_candida_rishiriensis_170912.final.pep,y1000p_cds_files/yHMPu5000038093_candida_rishiriensis_170912.final.cds.tar.gz,y1000p_genome_files/yHMPu5000038093_candida_rishiriensis_170912.fas.gz,False
yHMPu5000038094_candida_sirachaensis_170912,final,Candida sirachaensis,y1000p_gff3_files/yHMPu5000038094_candida_sirachaensis_170912.final.gff3,y1000p_pep_files/yHMPu5000038094_candida_sirachaensis_170912.final.pep,y1000p_cds_files/yHMPu5000038094_candida_sirachaensis_170912.final.cds.tar.gz,y1000p_genome_files/yHMPu5000038094_candida_sirachaensis_170912.fas.gz,False
yHMPu5000038096_candida_sorbophila_170912,final,Candida sorbophila,y1000p_gff3_files/yHMPu5000038096_candida_sorbophila_170912.final.gff3,y1000p_pep_files/yHMPu5000038096_candida_sorbophila_170912.final.pep,y1000p_cds_files/yHMPu5000038096_candida_sorbophila_170912.final.cds.tar.gz,y1000p_genome_files/yHMPu5000038096_candida_sorbophila_170912.fas.gz,False
yHMPu5000038097_candida_sp_201018,final,Candida sp,y1000p_gff3_files/yHMPu5000038097_candida_sp_201018.final.gff3,y1000p_pep_files/yHMPu5000038097_candida_sp_201018.final.pep,y1000p_cds_files/yHMPu5000038097_candida_sp_201018.final.cds.tar.gz,y1000p_genome_files/yHMPu5000038097_candida_sp_201018.fas.gz,False
yHMPu5000038098_candida_oceani_170912,final,Candida oceani,y1000p_gff3_files/yHMPu5000038098_candida_oceani_170912.final.gff3,y1000p_pep_files/yHMPu5000038098_candida_oceani_170912.final.pep,y1000p_cds_files/yHMPu5000038098_candida_oceani_170912.final.cds.tar.gz,y1000p_genome_files/yHMPu5000038098_candida_oceani_170912.fas.gz,False
yHMPu5000038099_candida_nonsorbophila_201018,final,Candida nonsorbophila,y1000p_gff3_files/yHMPu5000038099_candida_nonsorbophila_201018.final.gff3,y1000p_pep_files/yHMPu5000038099_candida_nonsorbophila_201018.final.pep,y1000p_cds_files/yHMPu5000038099_candida_nonsorbophila_201018.final.cds.tar.gz,y1000p_genome_files/yHMPu5000038099_candida_nonsorbophila_201018.fas.gz,False
yHMPu5000038100_candida_musiphila_170912,final,Candida musiphila,y1000p_gff3_files/yHMPu5000038100_candida_musiphila_170912.final.gff3,y1000p_pep_files/yHMPu5000038100_candida_musiphila_170912.final.pep,y1000p_cds_files/yHMPu5000038100_candida_musiphila_170912.final.cds.tar.gz,y1000p_genome_files/yHMPu5000038100_candida_musiphila_170912.fas.gz,False
yHMPu5000038103_candida_melibiosica_170912,final,Candida melibiosica,y1000p_gff3_files/yHMPu5000038103_candida_melibiosica_170912.final.gff3,y1000p_pep_files/yHMPu5000038103_candida_melibiosica_170912.final.pep,y1000p_cds_files/yHMPu5000038103_candida_melibiosica_170912.final.cds.tar.gz,y1000p_genome_files/yHMPu5000038103_candida_melibiosica_170912.fas.gz,False
yHMPu5000038104_candida_mattranensis_170912,final,Candida mattranensis,y1000p_gff3_files/yHMPu5000038104_candida_mattranensis_170912.final.gff3,y1000p_pep_files/yHMPu5000038104_candida_mattranensis_170912.final.pep,y1000p_cds_files/yHMPu5000038104_candida_mattranensis_170912.final.cds.tar.gz,y1000p_genome_files/yHMPu5000038104_candida_mattranensis_170912.fas.gz,False
yHMPu5000038105_candida_maesa_201018,final,Candida maesa,y1000p_gff3_files/yHMPu5000038105_candida_maesa_201018.final.gff3,y1000p_pep_files/yHMPu5000038105_candida_maesa_201018.final.pep,y1000p_cds_files/yHMPu5000038105_candida_maesa_201018.final.cds.tar.gz,y1000p_genome_files/yHMPu5000038105_candida_maesa_201018.fas.gz,False
yHMPu5000038106_candida_lignosa_170912,final,Candida lignosa,y1000p_gff3_files/yHMPu5000038106_candida_lignosa_170912.final.gff3,y1000p_pep_files/yHMPu5000038106_candida_lignosa_170912.final.pep,y1000p_cds_files/yHMPu5000038106_candida_lignosa_170912.final.cds.tar.gz,y1000p_genome_files/yHMPu5000038106_candida_lignosa_170912.fas.gz,False
yHMPu5000038107_candida_khaoyaiensis_170912,final,Candida khaoyaiensis,y1000p_gff3_files/yHMPu5000038107_candida_khaoyaiensis_170912.final.gff3,y1000p_pep_files/yHMPu5000038107_candida_khaoyaiensis_170912.final.pep,y1000p_cds_files/yHMPu5000038107_candida_khaoyaiensis_170912.final.cds.tar.gz,y1000p_genome_files/yHMPu5000038107_candida_khaoyaiensis_170912.fas.gz,False
yHMPu5000038108_Candida_khao-thaluensis_SPADES,final,Candida khao-thaluensis SPADES,y1000p_gff3_files/yHMPu5000038108_Candida_khao-thaluensis_SPADES.final.gff3,y1000p_pep_files/yHMPu5000038108_Candida_khao-thaluensis_SPADES.final.pep,y1000p_cds_files/yHMPu5000038108_Candida_khao-thaluensis_SPADES.final.cds.tar.gz,y1000p_genome_files/yHMPu5000038108_Candida_khao-thaluensis_SPADES.fas.gz,False
yHMPu5000038109_candida_kaohsiungensis_170912,final,Candida kaohsiungensis,y1000p_gff3_files/yHMPu5000038109_candida_kaohsiungensis_170912.final.gff3,y1000p_pep_files/yHMPu5000038109_candida_kaohsiungensis_170912.final.pep,y1000p_cds_files/yHMPu5000038109_candida_kaohsiungensis_170912.final.cds.tar.gz,y1000p_genome_files/yHMPu5000038109_candida_kaohsiungensis_170912.fas.gz,False
yHMPu5000038111_barnettozyma_sucrosica_170912,final,Barnettozyma sucrosica,y1000p_gff3_files/yHMPu5000038111_barnettozyma_sucrosica_170912.final.gff3,y1000p_pep_files/yHMPu5000038111_barnettozyma_sucrosica_170912.final.pep,y1000p_cds_files/yHMPu5000038111_barnettozyma_sucrosica_170912.final.cds.tar.gz,y1000p_genome_files/yHMPu5000038111_barnettozyma_sucrosica_170912.fas.gz,False
yHMPu5000038112_barnettozyma_vustinii_170912,final,Barnettozyma vustinii,y1000p_gff3_files/yHMPu5000038112_barnettozyma_vustinii_170912.final.gff3,y1000p_pep_files/yHMPu5000038112_barnettozyma_vustinii_170912.final.pep,y1000p_cds_files/yHMPu5000038112_barnettozyma_vustinii_170912.final.cds.tar.gz,y1000p_genome_files/yHMPu5000038112_barnettozyma_vustinii_170912.fas.gz,False
yHMPu5000038113_candida_adriatica_170912,final,Candida adriatica,y1000p_gff3_files/yHMPu5000038113_candida_adriatica_170912.final.gff3,y1000p_pep_files/yHMPu5000038113_candida_adriatica_170912.final.pep,y1000p_cds_files/yHMPu5000038113_candida_adriatica_170912.final.cds.tar.gz,y1000p_genome_files/yHMPu5000038113_candida_adriatica_170912.fas.gz,False
yHMPu5000038114_candida_anutae_170912,final,Candida anutae,y1000p_gff3_files/yHMPu5000038114_candida_anutae_170912.final.gff3,y1000p_pep_files/yHMPu5000038114_candida_anutae_170912.final.pep,y1000p_cds_files/yHMPu5000038114_candida_anutae_170912.final.cds.tar.gz,y1000p_genome_files/yHMPu5000038114_candida_anutae_170912.fas.gz,False
yHMPu5000038115_candida_aurita_170912,final,Candida aurita,y1000p_gff3_files/yHMPu5000038115_candida_aurita_170912.final.gff3,y1000p_pep_files/yHMPu5000038115_candida_aurita_170912.final.pep,y1000p_cds_files/yHMPu5000038115_candida_aurita_170912.final.cds.tar.gz,y1000p_genome_files/yHMPu5000038115_candida_aurita_170912.fas.gz,False
yHMPu5000038116_candida_azymoides_201018,final,Candida azymoides,y1000p_gff3_files/yHMPu5000038116_candida_azymoides_201018.final.gff3,y1000p_pep_files/yHMPu5000038116_candida_azymoides_201018.final.pep,y1000p_cds_files/yHMPu5000038116_candida_azymoides_201018.final.cds.tar.gz,y1000p_genome_files/yHMPu5000038116_candida_azymoides_201018.fas.gz,False
yHMPu5000038118_candida_cabralensis_170912,final,Candida cabralensis,y1000p_gff3_files/yHMPu5000038118_candida_cabralensis_170912.haplomerger2.final.gff3,y1000p_pep_files/yHMPu5000038118_candida_cabralensis_170912.haplomerger2.final.pep,y1000p_cds_files/yHMPu5000038118_candida_cabralensis_170912.haplomerger2.final.cds.tar.gz,y1000p_genome_files/yHMPu5000038118_candida_cabralensis_170912.haplomerger2.fas.gz,False
yHMPu5000038119_candida_coquimbonensis_170912,final,Candida coquimbonensis,y1000p_gff3_files/yHMPu5000038119_candida_coquimbonensis_170912.final.gff3,y1000p_pep_files/yHMPu5000038119_candida_coquimbonensis_170912.final.pep,y1000p_cds_files/yHMPu5000038119_candida_coquimbonensis_170912.final.cds.tar.gz,y1000p_genome_files/yHMPu5000038119_candida_coquimbonensis_170912.fas.gz,False
yHMPu5000038120_candida_haemulonii_170912,final,Candida haemulonii,y1000p_gff3_files/yHMPu5000038120_candida_haemulonii_170912.final.gff3,y1000p_pep_files/yHMPu5000038120_candida_haemulonii_170912.final.pep,y1000p_cds_files/yHMPu5000038120_candida_haemulonii_170912.final.cds.tar.gz,y1000p_genome_files/yHMPu5000038120_candida_haemulonii_170912.fas.gz,False
yHMPu5000038121_candida_hungchunana_170912,final,Candida hungchunana,y1000p_gff3_files/yHMPu5000038121_candida_hungchunana_170912.final.gff3,y1000p_pep_files/yHMPu5000038121_candida_hungchunana_170912.final.pep,y1000p_cds_files/yHMPu5000038121_candida_hungchunana_170912.final.cds.tar.gz,y1000p_genome_files/yHMPu5000038121_candida_hungchunana_170912.fas.gz,False
yHMPu5000038314_yamadazyma_mexicana_170713,final,Yamadazyma mexicana,y1000p_gff3_files/yHMPu5000038314_yamadazyma_mexicana_170713.final.gff3,y1000p_pep_files/yHMPu5000038314_yamadazyma_mexicana_170713.final.pep,y1000p_cds_files/yHMPu5000038314_yamadazyma_mexicana_170713.final.cds.tar.gz,y1000p_genome_files/yHMPu5000038314_yamadazyma_mexicana_170713.fas.gz,False
yHMPu5000038315_wickerhamomyces_tratensis_190924,final,Wickerhamomyces tratensis,y1000p_gff3_files/yHMPu5000038315_wickerhamomyces_tratensis_190924.haplomerger2.final.gff3,y1000p_pep_files/yHMPu5000038315_wickerhamomyces_tratensis_190924.haplomerger2.final.pep,y1000p_cds_files/yHMPu5000038315_wickerhamomyces_tratensis_190924.haplomerger2.final.cds.tar.gz,y1000p_genome_files/yHMPu5000038315_wickerhamomyces_tratensis_190924.haplomerger2.fas.gz,False
yHMPu5000038316_wickerhamomyces_chaumierensis_170713,final,Wickerhamomyces chaumierensis,y1000p_gff3_files/yHMPu5000038316_wickerhamomyces_chaumierensis_170713.haplomerger2.final.gff3,y1000p_pep_files/yHMPu5000038316_wickerhamomyces_chaumierensis_170713.haplomerger2.final.pep,y1000p_cds_files/yHMPu5000038316_wickerhamomyces_chaumierensis_170713.haplomerger2.final.cds.tar.gz,y1000p_genome_files/yHMPu5000038316_wickerhamomyces_chaumierensis_170713.haplomerger2.fas.gz,False
yHMPu5000038317_tortispora_sangerardonensis_170713,final,Tortispora sangerardonensis,y1000p_gff3_files/yHMPu5000038317_tortispora_sangerardonensis_170713.final.gff3,y1000p_pep_files/yHMPu5000038317_tortispora_sangerardonensis_170713.final.pep,y1000p_cds_files/yHMPu5000038317_tortispora_sangerardonensis_170713.final.cds.tar.gz,y1000p_genome_files/yHMPu5000038317_tortispora_sangerardonensis_170713.fas.gz,False
yHMPu5000038318_teunomyces_stri_170713,final,Teunomyces stri,y1000p_gff3_files/yHMPu5000038318_teunomyces_stri_170713.final.gff3,y1000p_pep_files/yHMPu5000038318_teunomyces_stri_170713.final.pep,y1000p_cds_files/yHMPu5000038318_teunomyces_stri_170713.final.cds.tar.gz,y1000p_genome_files/yHMPu5000038318_teunomyces_stri_170713.fas.gz,False
yHMPu5000038319_teunomyces_panamensis_170912,final,Teunomyces panamensis,y1000p_gff3_files/yHMPu5000038319_teunomyces_panamensis_170912.final.gff3,y1000p_pep_files/yHMPu5000038319_teunomyces_panamensis_170912.final.pep,y1000p_cds_files/yHMPu5000038319_teunomyces_panamensis_170912.final.cds.tar.gz,y1000p_genome_files/yHMPu5000038319_teunomyces_panamensis_170912.fas.gz,False
yHMPu5000038320_teunomyces_funiuensis_170713,final,Teunomyces funiuensis,y1000p_gff3_files/yHMPu5000038320_teunomyces_funiuensis_170713.final.gff3,y1000p_pep_files/yHMPu5000038320_teunomyces_funiuensis_170713.final.pep,y1000p_cds_files/yHMPu5000038320_teunomyces_funiuensis_170713.final.cds.tar.gz,y1000p_genome_files/yHMPu5000038320_teunomyces_funiuensis_170713.fas.gz,False
yHMPu5000038321_sugiyamaella_marilandica_170713,final,Sugiyamaella marilandica,y1000p_gff3_files/yHMPu5000038321_sugiyamaella_marilandica_170713.final.gff3,y1000p_pep_files/yHMPu5000038321_sugiyamaella_marilandica_170713.final.pep,y1000p_cds_files/yHMPu5000038321_sugiyamaella_marilandica_170713.final.cds.tar.gz,y1000p_genome_files/yHMPu5000038321_sugiyamaella_marilandica_170713.fas.gz,False
yHMPu5000038322_schwanniomyces_polymorphus_var_africanus_170713,final,Schwanniomyces polymorphus var africanus,y1000p_gff3_files/yHMPu5000038322_schwanniomyces_polymorphus_var_africanus_170713.final.gff3,y1000p_pep_files/yHMPu5000038322_schwanniomyces_polymorphus_var_africanus_170713.final.pep,y1000p_cds_files/yHMPu5000038322_schwanniomyces_polymorphus_var_africanus_170713.final.cds.tar.gz,y1000p_genome_files/yHMPu5000038322_schwanniomyces_polymorphus_var_africanus_170713.fas.gz,False
yHMPu5000038323_scheffersomyces_lignicola_170713,final,Scheffersomyces lignicola,y1000p_gff3_files/yHMPu5000038323_scheffersomyces_lignicola_170713.final.gff3,y1000p_pep_files/yHMPu5000038323_scheffersomyces_lignicola_170713.final.pep,y1000p_cds_files/yHMPu5000038323_scheffersomyces_lignicola_170713.final.cds.tar.gz,y1000p_genome_files/yHMPu5000038323_scheffersomyces_lignicola_170713.fas.gz,False
yHMPu5000038324_scheffersomyces_gosingicus_180604,final,Scheffersomyces gosingicus,y1000p_gff3_files/yHMPu5000038324_scheffersomyces_gosingicus_180604.final.gff3,y1000p_pep_files/yHMPu5000038324_scheffersomyces_gosingicus_180604.final.pep,y1000p_cds_files/yHMPu5000038324_scheffersomyces_gosingicus_180604.final.cds.tar.gz,y1000p_genome_files/yHMPu5000038324_scheffersomyces_gosingicus_180604.fas.gz,False
yHMPu5000038325_saturnispora_sanitii_170713,final,Saturnispora sanitii,y1000p_gff3_files/yHMPu5000038325_saturnispora_sanitii_170713.final.gff3,y1000p_pep_files/yHMPu5000038325_saturnispora_sanitii_170713.final.pep,y1000p_cds_files/yHMPu5000038325_saturnispora_sanitii_170713.final.cds.tar.gz,y1000p_genome_files/yHMPu5000038325_saturnispora_sanitii_170713.fas.gz,False
yHMPu5000038328_Metschnikowia_henanensis_SPADES,final,Metschnikowia henanensis SPADES,y1000p_gff3_files/yHMPu5000038328_Metschnikowia_henanensis_SPADES.haplomerger2.final.gff3,y1000p_pep_files/yHMPu5000038328_Metschnikowia_henanensis_SPADES.haplomerger2.final.pep,y1000p_cds_files/yHMPu5000038328_Metschnikowia_henanensis_SPADES.haplomerger2.final.cds.tar.gz,y1000p_genome_files/yHMPu5000038328_Metschnikowia_henanensis_SPADES.haplomerger2.fas.gz,False
yHMPu5000038329_metschnikowia_koreensis_180604,final,Metschnikowia koreensis,y1000p_gff3_files/yHMPu5000038329_metschnikowia_koreensis_180604.haplomerger2.final.gff3,y1000p_pep_files/yHMPu5000038329_metschnikowia_koreensis_180604.haplomerger2.final.pep,y1000p_cds_files/yHMPu5000038329_metschnikowia_koreensis_180604.haplomerger2.final.cds.tar.gz,y1000p_genome_files/yHMPu5000038329_metschnikowia_koreensis_180604.haplomerger2.fas.gz,False
yHMPu5000038330_metschnikowia_laotica_170713,final,Metschnikowia laotica,y1000p_gff3_files/yHMPu5000038330_metschnikowia_laotica_170713.final.gff3,y1000p_pep_files/yHMPu5000038330_metschnikowia_laotica_170713.final.pep,y1000p_cds_files/yHMPu5000038330_metschnikowia_laotica_170713.final.cds.tar.gz,y1000p_genome_files/yHMPu5000038330_metschnikowia_laotica_170713.fas.gz,False
yHMPu5000038331_metschnikowia_lopburiensis_170713,final,Metschnikowia lopburiensis,y1000p_gff3_files/yHMPu5000038331_metschnikowia_lopburiensis_170713.final.gff3,y1000p_pep_files/yHMPu5000038331_metschnikowia_lopburiensis_170713.final.pep,y1000p_cds_files/yHMPu5000038331_metschnikowia_lopburiensis_170713.final.cds.tar.gz,y1000p_genome_files/yHMPu5000038331_metschnikowia_lopburiensis_170713.fas.gz,False
yHMPu5000038332_metschnikowia_saccharicola_201018,final,Metschnikowia saccharicola,y1000p_gff3_files/yHMPu5000038332_metschnikowia_saccharicola_201018.final.gff3,y1000p_pep_files/yHMPu5000038332_metschnikowia_saccharicola_201018.final.pep,y1000p_cds_files/yHMPu5000038332_metschnikowia_saccharicola_201018.final.cds.tar.gz,y1000p_genome_files/yHMPu5000038332_metschnikowia_saccharicola_201018.fas.gz,False
yHMPu5000038333_ogataea_chonburiensis_170713,final,Ogataea chonburiensis,y1000p_gff3_files/yHMPu5000038333_ogataea_chonburiensis_170713.final.gff3,y1000p_pep_files/yHMPu5000038333_ogataea_chonburiensis_170713.final.pep,y1000p_cds_files/yHMPu5000038333_ogataea_chonburiensis_170713.final.cds.tar.gz,y1000p_genome_files/yHMPu5000038333_ogataea_chonburiensis_170713.fas.gz,False
yHMPu5000038334_ogataea_ganodermae_170713,final,Ogataea ganodermae,y1000p_gff3_files/yHMPu5000038334_ogataea_ganodermae_170713.final.gff3,y1000p_pep_files/yHMPu5000038334_ogataea_ganodermae_170713.final.pep,y1000p_cds_files/yHMPu5000038334_ogataea_ganodermae_170713.final.cds.tar.gz,y1000p_genome_files/yHMPu5000038334_ogataea_ganodermae_170713.fas.gz,False
yHMPu5000038335_pichia_cactophila_170713,final,Pichia cactophila,y1000p_gff3_files/yHMPu5000038335_pichia_cactophila_170713.haplomerger2.final.gff3,y1000p_pep_files/yHMPu5000038335_pichia_cactophila_170713.haplomerger2.final.pep,y1000p_cds_files/yHMPu5000038335_pichia_cactophila_170713.haplomerger2.final.cds.tar.gz,y1000p_genome_files/yHMPu5000038335_pichia_cactophila_170713.haplomerger2.fas.gz,False
yHMPu5000038336_pichia_sp_170713,final,Pichia sp,y1000p_gff3_files/yHMPu5000038336_pichia_sp_170713.final.gff3,y1000p_pep_files/yHMPu5000038336_pichia_sp_170713.final.pep,y1000p_cds_files/yHMPu5000038336_pichia_sp_170713.final.cds.tar.gz,y1000p_genome_files/yHMPu5000038336_pichia_sp_170713.fas.gz,False
yHMPu5000038338_geotrichum_restrictum_190924,final,Geotrichum restrictum,y1000p_gff3_files/yHMPu5000038338_geotrichum_restrictum_190924.final.gff3,y1000p_pep_files/yHMPu5000038338_geotrichum_restrictum_190924.final.pep,y1000p_cds_files/yHMPu5000038338_geotrichum_restrictum_190924.final.cds.tar.gz,y1000p_genome_files/yHMPu5000038338_geotrichum_restrictum_190924.fas.gz,False
yHMPu5000038339_geotrichum_phurueaensis_190924,final,Geotrichum phurueaensis,y1000p_gff3_files/yHMPu5000038339_geotrichum_phurueaensis_190924.final.gff3,y1000p_pep_files/yHMPu5000038339_geotrichum_phurueaensis_190924.final.pep,y1000p_cds_files/yHMPu5000038339_geotrichum_phurueaensis_190924.final.cds.tar.gz,y1000p_genome_files/yHMPu5000038339_geotrichum_phurueaensis_190924.fas.gz,False
yHMPu5000038340_geotrichum_ghanensis_190924,final,Geotrichum ghanensis,y1000p_gff3_files/yHMPu5000038340_geotrichum_ghanensis_190924.final.gff3,y1000p_pep_files/yHMPu5000038340_geotrichum_ghanensis_190924.final.pep,y1000p_cds_files/yHMPu5000038340_geotrichum_ghanensis_190924.final.cds.tar.gz,y1000p_genome_files/yHMPu5000038340_geotrichum_ghanensis_190924.fas.gz,False
yHMPu5000038342_dipodascus_macrosporus_180604,final,Dipodascus macrosporus,y1000p_gff3_files/yHMPu5000038342_dipodascus_macrosporus_180604.final.gff3,y1000p_pep_files/yHMPu5000038342_dipodascus_macrosporus_180604.final.pep,y1000p_cds_files/yHMPu5000038342_dipodascus_macrosporus_180604.final.cds.tar.gz,y1000p_genome_files/yHMPu5000038342_dipodascus_macrosporus_180604.fas.gz,False
yHMPu5000038343_dipodascus_australiensis_170713,final,Dipodascus australiensis,y1000p_gff3_files/yHMPu5000038343_dipodascus_australiensis_170713.final.gff3,y1000p_pep_files/yHMPu5000038343_dipodascus_australiensis_170713.final.pep,y1000p_cds_files/yHMPu5000038343_dipodascus_australiensis_170713.final.cds.tar.gz,y1000p_genome_files/yHMPu5000038343_dipodascus_australiensis_170713.fas.gz,False
